Transaction_ID,Customer_ID,Account_Number,Transaction_Date,Transaction_Type,Transaction_Amount,Currency,Balance_After_Transaction,Branch_ID,Branch_Location,Merchant_ID,Merchant_Name,POS_Terminal_ID,Card_Type,Card_Number,Customer_Age,Customer_Income,Customer_Credit_Score,Loan_Status,Fraud_Flag,Transaction_Mode,Country,Regulatory_Compliance
T10000686,C72004,A2466273834,1986/12/20,ATM Withdrawal  ,154.68,JPY,9938.46,B751,Mumbai,M3620,Merchant_77,POS3987,Credit,,31,53390,772,Active,Yes,ATM,Japan,Compliant  
T10000687,C92309,A8048813983,2008-01-30,,188.7,USD,6726.42,B375,Mumbai,M4735,Merchant_33,POS9479,Debit,5259747866379541,62,96298,432,Defaulted,No,POS,Japan,Non-Compliant
T10000688,C91811,A9768802893,20020705,ATM Withdrawal  ,,EUR,16672.13,B734,Mumbai,M6924,Merchant_21,POS4386,,4441988691616,60,119902,321,Closed,No,,USA,Non-Compliant
T10000689,C17880,A4454487559,31072018,Withdrawal,3143.5,INR,1083.2,B305,London,M1638,Merchant_98,POS7299,Prepaid,676177176804,68,168534,357,Active,No,ATM,UK,Compliant
T10000690,C93635,A8215154708,27-11-2004  ,Loan Repayment,3395.67,USD,3498.58,B200,Mumbai,M6982,Merchant_83,POS8651,Prepaid,3597437240970217,39,,354,Defaulted,No,ATM,,Non-Compliant
T10000691,C25090,A8925532155,,Loan Repayment,2042.04,USD  ,12317.53,B902,Tokyo,M4446,Merchant_48,POS6449,Prepaid,378500937348418,60,134986,607,Not Applicable,No,Offline,Germany,Non-Compliant
T10000692,C42547,A1165517230,,Transfer,3003.23,EUR,9775.06,B836,London,M6585,Merchant_54,POS9004,Credit,3565404045551756,77,138070,569,Defaulted,Yes,ATM,Japan  ,Non-Compliant
T10000693,C36471,A2186721076,14/02/2023,,1421.76,JPY,7757.28,B950,Tokyo,M3015,Merchant_55,POS4517,Credit,180066314424964,73,128727,664,Active,,ATM  ,India,Non-Compliant
T10000694,C30797,A9991469885,16092015,Deposit,240.67,USD,8984.45,B630,Mumbai,M1400,Merchant_12,POS1547,Debit,4411142892360397149  ,41,,715,Defaulted,Yes,ATM,Germany,Compliant
T10000695,C77994,A5089069686,20100103,Transfer,2603.47,GBP,5720.85,B963,Berlin,M5898,Merchant_66,POS2518,Credit,30386341648159,35,128272,330,Closed,No,POS,Japan,Non-Compliant
T10000696,C45733,A6019806325,11/07/2018,Transfer,4079.08,JPY,2745.18,B927,New York,M4211,Merchant_79,POS5573,Credit,4011923146131364,18,168202,574,Not Applicable,Yes,POS,Germany,Compliant
T10000697,C28005,A1225281867,10/10/2023,Loan Repayment  ,,JPY,14430.04,B434,New York  ,M6401,Merchant_42,POS7308,Prepaid,3512924923418715,43,194610,680,Not Applicable,,Offline,Germany,Non-Compliant
T10000698,C43482,A2133732454,09/02/2017  ,Transfer,2177.62,EUR,2167.58,B801,Mumbai,M2634,Merchant_48,POS3249,Credit  ,4867003379510207,60,25689,718,Defaulted,,Online,Germany,Non-Compliant
T10000699,C36845,A4078050535,,Deposit  ,4601.26,JPY  ,1821.14,B229,,M5378,Merchant_45,POS8522,Prepaid,502083953880,41,25486,435,Closed,Yes,POS,,Compliant
T10000700,C58009,A1530440112,2010-09-12  ,Deposit,2284.31,USD,19968.51,B954,,M5027,Merchant_11,POS3068,Debit,3547024774610954,40,31333,506,Not Applicable,Yes,ATM,UK,Compliant
T10000701,C72006,A4210014469,08-08-1975,,4801.22,GBP  ,7064.93,B891,London  ,M7276,Merchant_59,POS4319,Credit,341850104964990,32,,679,Active,Yes,ATM,USA,Compliant
T10000702,C29386,A2165695495,29/01/1998,Loan Repayment,3423.7,,14694.14,B976,London,M9264,Merchant_5,POS6178,,373544973537711,67,84962,726,,No,Offline,,Non-Compliant
T10000703,C44543,A6296928397,,ATM Withdrawal,63.51,EUR,4494.79,B994,Mumbai,M4669,Merchant_28,POS8711,Credit,4760690181942152297,24,178631,337,Defaulted,,Online,Japan,Non-Compliant
T10000704,C42420,A5611231792,19810723,Transfer  ,,EUR,6624.29,B463,Berlin,M4319,Merchant_48,POS8652,Credit,5127648609331874,18,122749,312,Active,Yes,POS,UK,Compliant
T10000705,C12617,A4176144813,2020-01-01,Online Purchase,,EUR  ,,B993,Berlin,M7655,Merchant_86,POS3753,,6559777201146425,60,141066,802,,No,POS,USA,Non-Compliant  
T10000706,C68929,A7848867041,13/08/2021,Withdrawal,754.99,INR,5563.0,B953,Mumbai,M5625,Merchant_94,POS9694,Prepaid,,40,142414,837,Not Applicable,Yes,ATM,Japan,Non-Compliant
T10000707,C91651,A9354241179,08061980,Deposit,2955.37,USD,17004.71,B163,New York,M3016,Merchant_20,POS7250,Debit  ,180042153066596,31,,378,Not Applicable  ,Yes,ATM,Japan,Compliant
T10000708,C81940,A9401404832,2006/11/09  ,Loan Repayment,3325.62,EUR,19497.54,B240,Mumbai,M8538,Merchant_66,POS8069,Debit  ,3587744623534565,64,135180,356,Not Applicable,No,ATM  ,Japan,Compliant
T10000709,C20025,A9885040344,1997/11/10  ,Bill Payment,2582.69,USD,8090.04,B527,Berlin,M4268,Merchant_74,POS2645,Debit,6011144246486849,69,102686,709,Active,No,,Germany,Non-Compliant
T10000710,C46491,A1645334717,,Loan Repayment,4387.68,JPY,3158.86,B880,Mumbai,M6258,Merchant_27,POS9661,Debit,,23,,493,Active,No,POS,Japan,
T10000711,C33313,A5129667440,28-03-1996,Bill Payment,728.99,,,B555,Berlin,M7306,Merchant_50,POS2016,Prepaid,3570086121164191,64,,555,,No,,India  ,Compliant
T10000712,C54296,A2715238252,18/05/2014,Transfer,438.61,EUR,13808.12,B468,London,M2103,Merchant_43,POS8063,Prepaid,3596443852121322,24,144110,360,Closed,Yes,Online,Japan,Non-Compliant
T10000713,C47256,A1361167065,19980919,Bill Payment,2906.63,USD,18209.53,B940,London,M1703,Merchant_20,POS1846,Prepaid,502013378026,80,156464,672,Defaulted,Yes,POS,Japan,Non-Compliant
T10000714,C93789,A3476968314,,Deposit,,,6978.26,B204,Tokyo,M3798,Merchant_31,POS5748,Credit,4746100119292919,27,86007,702,Defaulted,,POS,Japan,Non-Compliant
T10000715,C72139,A2652983287,1981/07/07,ATM Withdrawal,4668.94,JPY,18095.65,B581,,M9832,Merchant_90,POS9179,Debit  ,6011876039346041,36,,523,Active  ,Yes,POS,Japan  ,Compliant
T10000716,C40662,A1795772537,19941120,Deposit,961.71,USD,15764.26,B766,New York,M1650,Merchant_36,POS3959,Prepaid,180058778156232,,181007,,Defaulted,Yes,Offline,India,Compliant
T10000717,C83215,A9216029240,09-01-2021,Loan Repayment,,JPY,18327.1,B725,Tokyo,M5553,Merchant_96,POS3806,Credit,6526816140752792,72,29062,368,Defaulted,No,,UK,Compliant
T10000718,C66215,A6280140054,1971/09/18  ,,333.78,USD,8976.37,B963,Mumbai,M1647,Merchant_91,POS4255,Prepaid,180047826950993,23,157973,535,Active,No,,Germany,Non-Compliant
T10000719,C38502,A1302066092,1993/09/03,Deposit,90.58,GBP,16511.81,B442,Mumbai,M1431,Merchant_4,POS4848,,6569497341040572,44,117576,338,,Yes,Online,Germany,Compliant
T10000720,C79855,A1822744149,1991-10-04,Bill Payment,1056.03,INR,13621.54,B841,Berlin,M1710,Merchant_53,POS6918,Credit,4130270269140616,,96623,424,Active,No,POS,Germany,Non-Compliant  
T10000721,C20060,A7675734829,11091994,Bill Payment,2195.39,INR,13469.35,B318,Mumbai,M4657,Merchant_79,POS8478,Prepaid,348630533012584,20,50647,626,Not Applicable,Yes,POS,India,Non-Compliant
T10000722,C15249,A5754285570,01/08/2021,Loan Repayment,3838.48,EUR,3663.97,B385,Tokyo,M3993,Merchant_58,POS2329,Prepaid,4536640522099450817,38,,355,Defaulted,No,Offline,Japan,Non-Compliant
T10000723,C14720,A7069560692,01/01/1992,Loan Repayment,4636.37,USD,,B139,New York,M1149,Merchant_36,POS1354,Prepaid,,25,97344,754,Not Applicable  ,Yes  ,ATM  ,Japan,Non-Compliant
T10000724,C75216,A9844600889,1971/08/24,Withdrawal  ,2515.38,INR,,B392,Tokyo,M8595,Merchant_32,POS3205,Debit,4177278222343643,57,192299,361,Defaulted,Yes,POS,Germany  ,Compliant
T10000725,C17757,A9990416830,23/01/1981,Deposit,4612.41,,15955.69,B476,,M8776,Merchant_8,POS1353,Credit,5105650112074732,71,119964,780,Active,Yes,POS,Japan  ,
T10000726,C11517,A3099380956,23-02-1993,,174.91,,13823.04,B762,New York,M5003,Merchant_96,POS6988,Credit,4719643079511,25,48486,620,Active,Yes,Offline,Japan,Compliant
T10000727,C17867,A3292900762,2001/12/01,Online Purchase,923.03,USD,5369.81,B157,Berlin,M6460,Merchant_83,POS3808,Prepaid,3546424511431121,20,194496,761,Active,No,Offline,UK,Non-Compliant
T10000728,C86978,A2053478308,1991/03/27,Withdrawal,2665.04,USD,3392.21,B568,Tokyo,M9140,Merchant_60,POS4733,Prepaid,675961552014,19,56625,,Closed,No,,,Compliant
T10000729,C43144,A3013200289,17/10/1981,Deposit,3972.13,EUR,15703.18,B480,London,M5868,Merchant_32,POS9331,Prepaid,4872980818664377,40,83647,811,Active,No,Offline,UK,Compliant
T10000730,C24312,A9049120292,28091994,Deposit,1150.62,EUR,12394.32,B983,Berlin,M7695,Merchant_35,POS1498,Prepaid  ,3552488043905531,23,119030,381,Defaulted,Yes,Online,Japan,Compliant
T10000731,C65050,A7401082437,,Loan Repayment,1092.94,GBP,14593.58,B321,Mumbai,M4065,Merchant_11,POS6647,,3506253737140507  ,66,87491,557,Not Applicable,No,Offline,Japan,Compliant
T10000732,C10563,A3402743255,2023-11-25,ATM Withdrawal,268.18,USD,18186.62,B233,Mumbai,M5508,Merchant_11,POS6101,Prepaid,2476444932660872,47,117810,327,Not Applicable  ,No  ,Online,India,Non-Compliant
T10000733,C94302,A8300054110,19790109  ,,1645.98,JPY,7664.81,B556,,M3741,Merchant_26,POS1225,Prepaid  ,576232075761,36,141859,473,Active,,ATM,UK,Non-Compliant  
T10000734,C85371,A4234354704,1981/12/25,Online Purchase,1248.06,EUR,4381.65,B447,London,M3200,Merchant_6,POS6053,Credit,213148293890802,61,87960,449,Not Applicable,No,Offline,UK,Non-Compliant
T10000735,C98082,A9361930353,20100108,Withdrawal  ,3231.69,GBP,,B558,Mumbai,M9814,Merchant_79,POS6194,Credit  ,3585971055214869,71,89722,834,Active,No,Online,USA,Non-Compliant
T10000736,C33387,A9528732541,29051970  ,Online Purchase,4799.83,USD,7503.5,B244,Tokyo,M4024,Merchant_10,POS3528,,4915128680466187,60,171023,417,Closed,No  ,Offline,Germany,
T10000737,C45214,A8030314152,2015/03/05  ,Bill Payment,3086.5,GBP,,B610,London  ,M7182,Merchant_13,POS5554,Credit,3504172424034124,64,193139,616,Active,Yes,ATM,UK,Non-Compliant
T10000738,C49459,A4575341747,28012010,Online Purchase,2622.38,JPY,6207.02,B470,Berlin,M9243,Merchant_65,POS8702,Credit,5180830868443988,58,73727,836,Closed,,Online,India,Non-Compliant
T10000739,C69425,A3074372935,2019/07/26,Withdrawal,3481.69,EUR,16918.67,B201,New York,M7071,Merchant_57,POS7564,Debit,2706624268682200,43,144212,694,Active,No,Offline,UK,
T10000740,C57678,A5561354297,19720510,Loan Repayment,2443.38,EUR,4165.61,B803,Mumbai  ,M9785,Merchant_60,POS4803,Prepaid,6011296643539305  ,26,133191,338,Defaulted  ,Yes,POS  ,India,Non-Compliant
T10000741,C42976,A6683887891,19941221,ATM Withdrawal,1969.55,EUR,18791.65,B824,Mumbai  ,M9949,Merchant_26,POS9219,Debit  ,4975917793712,79,181907,553,Closed,No,ATM  ,Japan,Compliant
T10000742,C86435,A5265701362,14072013,Bill Payment,2357.93,USD,17821.18,B390,Berlin,M2915,Merchant_63,POS8496,Credit,4485569282186337,,21028,806,Defaulted,No,POS,UK,Compliant
T10000743,C93485,A9913051498,1973-04-09,ATM Withdrawal,1530.68,EUR,1677.37,B535,New York,M4475,Merchant_87,POS6780,Credit,180039047388905,38,,,Defaulted,,Offline  ,USA,
T10000744,C46702,A2585154630,29102009,Deposit,4276.29,JPY,3654.56,B409,,M1197,Merchant_60,POS8933,Credit,589209364829,33,53873,800,Closed,No  ,ATM,Japan,Compliant
T10000745,C33556,A9199682691,16/07/2024,ATM Withdrawal,3861.78,USD,14448.25,B170,,M2609,Merchant_27,POS5172,Credit,4493928053726913,72,180703,638,Active,Yes,Online,USA,Compliant
T10000746,C67881,A6852458093,16/04/1996  ,Online Purchase,456.97,USD  ,17271.12,B433,,M1063,Merchant_92,POS5523,Debit,30321740699362,34,62039,728,Active,Yes,POS,UK,Non-Compliant
T10000747,C92208,A7637301137,27081996  ,Deposit,,INR,5022.42,B450,Mumbai,M8796,Merchant_58,POS6418,Debit,4967114054692399,60,141247,547,Not Applicable,No,ATM,India,Compliant
T10000748,C74891,A6171196416,1998-02-26,Withdrawal,2503.49,GBP,7857.68,B435,,M4746,Merchant_91,POS4586,Debit,4763730376297298,35,187097,308,Closed,Yes,ATM,Germany,Non-Compliant  
T10000749,C47321,A7140273014,,Loan Repayment  ,1111.19,USD,1306.68,B470,Berlin,M4116,Merchant_78,POS3503,Credit,,61,100114,436,Defaulted,No  ,POS,UK,
T10000750,C67449,A3172307978,1980/12/28,Bill Payment,2814.42,INR,6876.64,B617,Berlin,M1268,Merchant_68,POS6357,Debit,4104919420173286,48,118829,449,Closed,Yes,Offline,USA,Compliant  
T10000751,C71279,A1759503708,01011970,Transfer,2086.78,EUR,12390.41,B189,,M7200,Merchant_66,POS7485,Credit,4500717604239561671,62,143437,473,Active,Yes,,UK,Compliant
T10000752,C16166,A3816527675,2012-09-09,Withdrawal,1346.6,INR,16009.73,B605,Mumbai,M1038,Merchant_12,POS3584,Credit  ,4034906691657621,41,21547,546,Active  ,Yes,POS,India,Compliant
T10000753,C26016,A9225460521,,Online Purchase,3025.93,,15692.38,B427,New York,M1225,Merchant_1,POS1093,Prepaid,3527443699226528,78,109850,517,Closed,Yes,ATM,Japan,Non-Compliant
T10000754,C92097,A7667720127,,Deposit,175.56,INR,14922.74,B981,Mumbai,M2868,Merchant_23,POS4357,Credit,,41,76280,377,Closed,Yes,Offline,,
T10000755,C71252,A7717326751,26102020,ATM Withdrawal,,INR,3145.86,B579,Mumbai,M1115,Merchant_23,POS6240,Credit,4706442120694925,45,24126,341,,No,Offline  ,India,
T10000756,C54920,A5412944279,1997/11/20  ,Loan Repayment,2070.17,INR,5759.56,B603,London,M4722,Merchant_4,POS8364,Debit,,77,104392,,Closed,No,POS,USA,Non-Compliant
T10000757,C18285,A4549434172,,Deposit,374.25,INR,1787.69,B167,New York,M8776,Merchant_10,POS2453,,30365715297439,78,135325,822,Closed  ,Yes,Online,India,Compliant
T10000758,C23080,A9198171939,07072010,Bill Payment,365.42,USD,1550.76,B681,Berlin,M6020,Merchant_43,POS2230,Debit,4654330024305973,27,,658,Active,No,POS  ,USA,Non-Compliant
T10000759,C40896,A7451175303,09-03-2019,Loan Repayment,1082.65,GBP,4104.77,B130,Mumbai,M7941,Merchant_26,POS9659,Debit,180075837428022,47,166076,702,Active,Yes,ATM,Germany,Compliant
T10000760,C10389,A9328270737,,Online Purchase,1236.76,INR,2745.46,B300,Tokyo,M3900,Merchant_54,POS4469,Debit,3514214532205812,31,,582,Active,No,,India,Non-Compliant
T10000761,C72659,A8050382148,06-08-1979  ,Deposit,1899.04,,12856.77,B517,Tokyo,M3844,Merchant_33,POS7347,Debit,30514553965629,34,73555,840,Active,Yes,Online,Japan,Compliant
T10000762,C46432,A3443132017,01102000  ,Online Purchase,1628.17,,10560.27,B514,Tokyo,M8838,Merchant_69,POS7290,Credit,3540195593797938,76,,730,Not Applicable  ,Yes,Online,India,Compliant  
T10000763,C44899,A2880210756,1995/03/26  ,,3638.46,,18285.71,B291,New York,M9865,Merchant_54,POS9379,Credit,3547492478566154,,181768,444,Not Applicable,No,Online,,Non-Compliant
T10000764,C94100,A3043054262,,ATM Withdrawal,347.97,JPY,18605.53,B713,Mumbai,M8709,Merchant_90,POS8156,Credit,562277376140,28,27527,810,Not Applicable,Yes,ATM,India,Non-Compliant
T10000765,C51478,A4637731587,,Deposit,3712.95,JPY,8786.48,B492,New York,M7867,Merchant_28,POS6852,Debit,5560062019447433,38,,390,Closed,No,Online,Germany,
T10000766,C55749,A6300560543,27/10/1978,Online Purchase,3866.68,JPY,14731.98,B798,Tokyo,M4661,Merchant_63,POS5128,Prepaid,3597975289530012,27,64685,638,Active,,ATM,Germany,Compliant
T10000767,C66112,A1696250809,20090324,Online Purchase,3086.64,USD,,B673,Tokyo,M2345,Merchant_17,POS5634,Credit,4006805582269080872,71,,506,Not Applicable,Yes,Offline,,Compliant
T10000768,C62149,A4395616129,29-06-2010,Withdrawal,2485.17,JPY,7637.24,B950,Berlin,M1672,Merchant_37,POS2677,Prepaid  ,675907480163,21,73040,,Active  ,Yes,,Germany,
T10000769,C71764,A3320516346,,,1209.07,GBP,9811.77,B526,Tokyo,M6097,Merchant_46,POS6711,Debit,2719792564958734,50,106723,556,Defaulted  ,Yes,POS,Germany,Compliant
T10000770,C19153,A6647456708,26091987,Deposit  ,4003.4,GBP,7076.7,B864,Tokyo,M8159,Merchant_21,POS2759,Debit,4155882584843003,60,171754,355,,No,Offline  ,Japan,Non-Compliant
T10000771,C81591,A4839750884,20140623,Loan Repayment,3020.72,GBP,12065.17,B817,Mumbai,M7448,Merchant_85,POS5803,Debit,38027021817852,,39018,473,Closed,No,Offline  ,USA,Non-Compliant
T10000772,C99765,A6588874123,29/11/2007,Loan Repayment,2455.56,EUR,18244.15,B158,Tokyo,M1531,Merchant_82,POS9114,Credit,,33,45623,,Not Applicable,Yes,ATM,Japan,Compliant
T10000773,C62378,A5519290762,27/09/2001,Transfer,3465.92,GBP  ,8877.08,B408,London,M4915,Merchant_50,POS5110,Debit,4300060829844219,62,38809,642,Closed,No,Offline,USA,Non-Compliant
T10000774,C50880,A9063180266,19901105,Bill Payment,3141.09,,9072.29,B455,Berlin  ,M7368,Merchant_74,POS4001,Credit,6011025511563083,26,51588,588,Defaulted,Yes  ,POS,India,Non-Compliant
T10000775,C65058,A4384935963,,Bill Payment,1038.36,GBP,14896.8,B722,Mumbai  ,M1137,Merchant_91,POS1578,Credit,341020858041136,26,157300,755,Not Applicable,Yes,Offline  ,India,Compliant
T10000776,C98158,A7797608857,19800921,Deposit,1007.35,INR  ,,B596,,M4425,Merchant_82,POS7411,Debit,30406150055492,37,,552,Active,Yes,ATM,USA,Compliant
T10000777,C92960,A3957064149,19101994,Deposit,639.46,EUR,12058.9,B932,,M7599,Merchant_65,POS8451,,3514784940284617,72,106445,599,Defaulted,Yes,Online  ,Japan,Non-Compliant  
T10000778,C21127,A6807005270,14/02/1981  ,Deposit,1939.78,EUR,11707.52,B977,Berlin,M5317,Merchant_75,POS5857,Credit,6593939572302841,47,127290,378,Closed,No,Online,India,Non-Compliant
T10000779,C28565,A5063424255,19910716,Online Purchase,3786.4,GBP,12004.3,B257,,M7272,Merchant_14,POS6360,Prepaid  ,3591324273992035,46,195358,528,Closed,Yes,ATM,Germany,Compliant
T10000780,C42796,A3161601606,28/08/1976,Bill Payment,3485.63,EUR,17377.7,B517,New York,M7407,Merchant_58,POS4296,Prepaid,4819813748974697  ,35,164114,807,Closed  ,No  ,Offline  ,UK,Non-Compliant
T10000781,C76635,A4842218423,,Transfer,4248.59,GBP,15961.77,B113,,M1910,Merchant_5,POS8385,Credit,6505888824705995,66,185361,808,Not Applicable,Yes,POS,USA  ,Compliant
T10000782,C55895,A2261831525,08122020,Online Purchase,,JPY,7714.08,B865,London,M5631,Merchant_9,POS3972,Debit,372726439745985,64,56574,758,Not Applicable,No,Offline,Germany,Compliant
T10000783,C71654,A3362718626,20230623,ATM Withdrawal  ,2557.56,USD,4886.04,B800,New York,M7256,Merchant_32,POS9352,Credit,375682993170853,23,50728,,Not Applicable  ,No,Online,USA,Compliant  
T10000784,C79555,A9551160273,1989/10/19,Transfer,936.64,INR  ,10287.26,B708,Berlin,M3866,Merchant_49,POS6302,Debit,36321373069317,54,144944,,Active,Yes,Offline,USA,Non-Compliant
T10000785,C89107,A9798372109,1976-06-12,Withdrawal,569.96,GBP,11325.48,B427,New York,M9100,Merchant_5,POS7033,Credit,6011414187245342,80,73024,514,Closed,Yes,,Japan,Non-Compliant
T10000786,C37075,A3482851021,28-07-1989,Transfer,2265.83,EUR,14726.88,B753,Berlin,M1123,Merchant_82,POS4318,Credit,4313391166222650,,48862,699,Not Applicable,No,POS,,Non-Compliant
T10000787,C83435,A8548080415,,,4954.48,INR,14754.18,B192,Berlin,M3285,Merchant_66,POS1015,Debit,6011440274954843,24,114510,676,Closed,,,Germany,Compliant
T10000788,C29747,A7146495465,07-07-1971,,4919.43,JPY,2904.97,B615,Mumbai,M2513,Merchant_25,POS3420,Prepaid  ,4331432500288524,76,121170,515,,Yes,Offline,USA,Non-Compliant
T10000789,C37979,A2687628513,1984-01-15,Online Purchase,524.61,GBP,15620.27,B312,New York  ,M9185,Merchant_37,POS2322,,4264073308455435,72,78345,335,,Yes,ATM,Germany,Non-Compliant
T10000790,C10348,A6717849936,19891007,Bill Payment,1766.46,INR,,B491,New York,M1985,Merchant_24,POS7381,Credit,4038461819639,57,72232,408,Not Applicable,No,ATM,USA,Compliant
T10000791,C19981,A7144266289,2015-04-14,Transfer,2628.91,EUR,,B169,London,M9451,Merchant_48,POS1392,Credit,4596144788530319656,,131581,396,Active,Yes,Online,Japan,Compliant
T10000792,C82404,A3985003577,1973/05/12,,3917.18,,15936.63,B621,Mumbai,M3272,Merchant_15,POS8216,Debit,4253177802805731,45,31924,358,Closed,Yes,,Germany,Compliant
T10000793,C29917,A9419350566,,ATM Withdrawal,1970.99,JPY,17016.56,B464,,M4682,Merchant_4,POS9564,Debit,375035556297078,33,174870,827,Defaulted  ,No,Online,Germany,Compliant
T10000794,C73347,A6382172713,1998/06/01,Loan Repayment  ,2427.28,,14490.48,B640,Mumbai,M9682,Merchant_51,POS6399,Prepaid,3564826483402764,56,118838,753,Not Applicable  ,No,Online,USA,Compliant
T10000795,C79924,A2211349322,2003/10/18,Transfer  ,3042.43,GBP,14108.88,B674,Tokyo,M4555,Merchant_86,POS2616,Debit,,38,189744,554,Not Applicable,Yes,POS,Japan,
T10000796,C95650,A2484881486,01-02-1974,Bill Payment,,EUR,16879.58,B436,Tokyo,M8365,Merchant_60,POS1605,Debit,,80,,617,Not Applicable,No,,India,
T10000797,C71622,A9147625936,19851029,Withdrawal,3731.63,INR,17789.48,B754,Tokyo  ,M2705,Merchant_88,POS9238,Prepaid,4576745419957  ,78,174191,627,Closed,Yes,Offline,UK,Compliant
T10000798,C30947,A9876305224,20-12-1971,Withdrawal,2815.44,JPY,4127.49,B789,,M7624,Merchant_4,POS9680,,6500941334505002,53,116445,,Active,Yes,ATM  ,UK,Non-Compliant
T10000799,C22514,A2311793628,,ATM Withdrawal,,USD,1967.41,B894,London,M8967,Merchant_21,POS7735,Prepaid,2275216000999280,39,100086,511,Active,Yes,ATM,UK,Non-Compliant
T10000800,C76680,A4122607418,23061984  ,Online Purchase,2938.98,EUR,16125.8,B607,New York,M7574,Merchant_1,POS2750,Debit,,21,61367,,Defaulted  ,No,Online,UK,Non-Compliant
T10000801,C52702,A5334784211,,ATM Withdrawal,,EUR,2913.14,B516,New York,M3751,Merchant_57,POS1567,Credit,3597577616916839,80,,822,Not Applicable,No,ATM,USA,Compliant  
T10000802,C51978,A8314057296,2010-08-03  ,Deposit,4355.53,INR,,B933,New York,M6291,Merchant_37,POS1069,Debit,3583288647341882,59,127970,584,Closed,No,Online,Germany,Non-Compliant
T10000803,C39304,A8758666830,19750315,Loan Repayment,4162.47,INR  ,19865.16,B474,,M3563,Merchant_80,POS7119,Credit,30412201880870,23,70056,744,Active,No,Online,,Compliant
T10000804,C86988,A9384298427,1988-04-02,Loan Repayment,343.92,GBP,17497.74,B442,Mumbai,M9069,Merchant_55,POS3613,Credit,3596704729467671,61,103845,741,Closed,No,Online,India,Compliant
T10000805,C19476,A7593823107,1979-01-23,ATM Withdrawal,3956.73,INR,10791.2,B715,,M1232,Merchant_67,POS1296,Debit,348154054760927  ,52,24214,589,Defaulted  ,Yes,POS,UK,Compliant
T10000806,C40921,A5293464246,2024-08-22,Transfer,,EUR,16759.74,B247,Mumbai,M6680,Merchant_73,POS9580,Credit,4147627626907987473,57,166800,569,Active,,,,Non-Compliant
T10000807,C56393,A7097005660,2013/08/04,Loan Repayment,1434.19,EUR,18615.24,B871,New York,M5434,Merchant_46,POS1646,Prepaid,3506296510518829,38,54126,,Closed,No  ,,Germany,Non-Compliant
T10000808,C62017,A4203489109,14011975,Loan Repayment,190.32,EUR,16967.59,B585,Mumbai,M9354,Merchant_16,POS3817,Credit,3549052882057097,41,176736,445,Not Applicable,No  ,ATM,India,Non-Compliant
T10000809,C71643,A1140514683,07-07-1987  ,,4866.07,JPY,1336.87,B776,Mumbai,M6976,Merchant_86,POS4498,,630496642913,62,,522,Closed,No,ATM,UK,Non-Compliant
T10000810,C27792,A4226189821,22111996  ,,1160.0,GBP,,B659,New York,M6665,Merchant_83,POS4632,Credit,36554094342866,31,181471,570,Not Applicable,No,,India,Non-Compliant  
T10000811,C78987,A6622163115,1995-06-04,Loan Repayment,3560.41,JPY,4350.57,B876,Tokyo,M5040,Merchant_48,POS9240,Prepaid,,42,84078,481,Closed,Yes,Offline,UK,Non-Compliant
T10000812,C18945,A2866241805,26111993,Online Purchase,3095.82,EUR,,B829,Mumbai,M4762,Merchant_81,POS6442,,180073274588069,49,130761,501,Not Applicable,No,ATM,,
T10000813,C13952,A2097461011,19960317,,,GBP,5813.8,B872,London,M2608,Merchant_81,POS1229,Prepaid  ,372592524415961,62,68075,478,Active,No,POS,Germany,Non-Compliant
T10000814,C70915,A2425445531,01-09-1977,Transfer,1644.46,GBP,10197.17,B356,Berlin,M6485,Merchant_69,POS8898,,4934531301918931  ,,20264,,Closed  ,Yes,Online,UK,Non-Compliant
T10000815,C97622,A6467275524,10-01-1985,,607.34,EUR,9040.71,B350,London,M4231,Merchant_50,POS7090,Prepaid,6011029190098114,74,74232,310,Defaulted,Yes,Offline,Japan,Compliant
T10000816,C44119,A3609167050,05061997,Withdrawal,4304.56,EUR,5236.34,B139,Mumbai,M6519,Merchant_51,POS7568,Credit  ,4068684064050117,77,34107,379,Defaulted,Yes,,Japan,Compliant
T10000817,C72445,A3710116952,19960221,Bill Payment,3829.45,JPY,9755.41,B442,Tokyo,M1605,Merchant_61,POS2460,Credit,6541980556684898,,96661,487,,Yes,Online,USA,Non-Compliant
T10000818,C42730,A7595971633,1984-11-09,ATM Withdrawal,346.32,,12218.28,B870,London,M6973,Merchant_44,POS3564,Credit,4799088854636,38,,747,Closed,Yes,POS,UK,Non-Compliant
T10000819,C88463,A8082050204,2001/05/08  ,Online Purchase,1392.13,INR,10878.5,B110,London,M1807,Merchant_68,POS9951,Credit,180084567784182,77,26700,646,Defaulted  ,No,Offline,USA,Non-Compliant
T10000820,C93099,A6564891231,2020/11/05,Transfer,3721.33,USD,17989.13,B912,New York,M2875,Merchant_79,POS2216,,30368940035160,53,150740,,Closed,No  ,POS  ,USA,Non-Compliant
T10000821,C69099,A9462122700,,Loan Repayment,2907.2,INR,19562.69,B546,Tokyo,M9662,Merchant_68,POS6735,Prepaid,213182194717772,40,114950,550,Active,,ATM,Germany,Non-Compliant
T10000822,C93913,A1677792828,14-12-2024,Bill Payment,4075.95,,11417.41,B631,New York,M9812,Merchant_29,POS3078,Prepaid,4737464984637496909  ,38,103804,416,Not Applicable,Yes,POS,Japan,Non-Compliant
